Node ID	Node Title	Node Description	Node Language	Node Last Build Date	Node ttl	Node URL	Item Title	Item URL	Item Date	Item Time	Item Description	Item Onboard Temp	Item Probe Temp	Item Light
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 18:09:26	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  61.46 F, Probe: 53.6 F, Light: 506 (11/10/07 18:09:26)	http://74.128.119.207/	11/10/07	18:09:26 EDT	SNITTER Reading	 61.46	53.6	506	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 18:19:39	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  59.00 F, Probe: 51.8 F, Light: 193 (11/10/07 18:19:39)	http://74.128.119.207/	11/10/07	18:19:39 EDT	SNITTER Reading	 59.00	51.8	193	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 18:29:49	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  56.85 F, Probe: 50.0 F, Light: 139 (11/10/07 18:29:49)	http://74.128.119.207/	11/10/07	18:29:49 EDT	SNITTER Reading	 56.85	50.0	139	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 19:20:23	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.66 F, Probe: 42.8 F, Light: 2 (11/10/07 19:20:23)	http://74.128.119.207/	11/10/07	19:20:23 EDT	SNITTER Reading	 50.66	42.8	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 19:30:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.10 F, Probe: 42.8 F, Light: 2 (11/10/07 19:30:27)	http://74.128.119.207/	11/10/07	19:30:27 EDT	SNITTER Reading	 50.10	42.8	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 19:40:30	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.42 F, Probe: 41.0 F, Light: 3 (11/10/07 19:40:30)	http://74.128.119.207/	11/10/07	19:40:30 EDT	SNITTER Reading	 49.42	41.0	3	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 19:50:32	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  48.86 F, Probe: 39.2 F, Light: 3 (11/10/07 19:50:32)	http://74.128.119.207/	11/10/07	19:50:32 EDT	SNITTER Reading	 48.86	39.2	3	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 20:00:32	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  48.30 F, Probe: 39.2 F, Light: 2 (11/10/07 20:00:32)	http://74.128.119.207/	11/10/07	20:00:32 EDT	SNITTER Reading	 48.30	39.2	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 20:10:33	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.96 F, Probe: 39.2 F, Light: 2 (11/10/07 20:10:33)	http://74.128.119.207/	11/10/07	20:10:33 EDT	SNITTER Reading	 47.96	39.2	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 20:20:32	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.62 F, Probe: 39.2 F, Light: 2 (11/10/07 20:20:32)	http://74.128.119.207/	11/10/07	20:20:32 EDT	SNITTER Reading	 47.62	39.2	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 20:30:32	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.62 F, Probe: 39.2 F, Light: 2 (11/10/07 20:30:32)	http://74.128.119.207/	11/10/07	20:30:32 EDT	SNITTER Reading	 47.62	39.2	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 20:40:32	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.51 F, Probe: 39.2 F, Light: 2 (11/10/07 20:40:32)	http://74.128.119.207/	11/10/07	20:40:32 EDT	SNITTER Reading	 47.51	39.2	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 20:50:31	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.95 F, Probe: 37.4 F, Light: 2 (11/10/07 20:50:31)	http://74.128.119.207/	11/10/07	20:50:31 EDT	SNITTER Reading	 46.95	37.4	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 21:00:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.85 F, Probe: 37.4 F, Light: 2 (11/10/07 21:00:29)	http://74.128.119.207/	11/10/07	21:00:29 EDT	SNITTER Reading	 46.85	37.4	2	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 21:10:28	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.95 F, Probe: 37.4 F, Light: 1 (11/10/07 21:10:28)	http://74.128.119.207/	11/10/07	21:10:28 EDT	SNITTER Reading	 46.95	37.4	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 21:20:28	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.40 F, Probe: 37.4 F, Light: 0 (11/10/07 21:20:28)	http://74.128.119.207/	11/10/07	21:20:28 EDT	SNITTER Reading	 47.40	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 21:30:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.51 F, Probe: 39.2 F, Light: 0 (11/10/07 21:30:27)	http://74.128.119.207/	11/10/07	21:30:27 EDT	SNITTER Reading	 47.51	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 21:40:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.75 F, Probe: 39.2 F, Light: 1 (11/10/07 21:40:27)	http://74.128.119.207/	11/10/07	21:40:27 EDT	SNITTER Reading	 47.75	39.2	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 21:50:28	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.62 F, Probe: 39.2 F, Light: 0 (11/10/07 21:50:28)	http://74.128.119.207/	11/10/07	21:50:28 EDT	SNITTER Reading	 47.62	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 22:00:28	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.62 F, Probe: 39.2 F, Light: 0 (11/10/07 22:00:28)	http://74.128.119.207/	11/10/07	22:00:28 EDT	SNITTER Reading	 47.62	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 22:10:28	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.51 F, Probe: 37.4 F, Light: 0 (11/10/07 22:10:28)	http://74.128.119.207/	11/10/07	22:10:28 EDT	SNITTER Reading	 47.51	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 22:20:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  48.30 F, Probe: 39.2 F, Light: 1 (11/10/07 22:20:29)	http://74.128.119.207/	11/10/07	22:20:29 EDT	SNITTER Reading	 48.30	39.2	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 22:30:30	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.75 F, Probe: 39.2 F, Light: 0 (11/10/07 22:30:30)	http://74.128.119.207/	11/10/07	22:30:30 EDT	SNITTER Reading	 47.75	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 22:40:30	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.06 F, Probe: 39.2 F, Light: 0 (11/10/07 22:40:30)	http://74.128.119.207/	11/10/07	22:40:30 EDT	SNITTER Reading	 47.06	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 22:50:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.06 F, Probe: 39.2 F, Light: 0 (11/10/07 22:50:29)	http://74.128.119.207/	11/10/07	22:50:29 EDT	SNITTER Reading	 47.06	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 23:00:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.95 F, Probe: 39.2 F, Light: 0 (11/10/07 23:00:27)	http://74.128.119.207/	11/10/07	23:00:27 EDT	SNITTER Reading	 46.95	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 23:10:26	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.85 F, Probe: 39.2 F, Light: 0 (11/10/07 23:10:26)	http://74.128.119.207/	11/10/07	23:10:26 EDT	SNITTER Reading	 47.85	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 23:20:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  48.75 F, Probe: 39.2 F, Light: 0 (11/10/07 23:20:27)	http://74.128.119.207/	11/10/07	23:20:27 EDT	SNITTER Reading	 48.75	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 23:30:30	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.10 F, Probe: 39.2 F, Light: 0 (11/10/07 23:30:30)	http://74.128.119.207/	11/10/07	23:30:30 EDT	SNITTER Reading	 49.10	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 23:40:33	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.65 F, Probe: 41.0 F, Light: 0 (11/10/07 23:40:33)	http://74.128.119.207/	11/10/07	23:40:33 EDT	SNITTER Reading	 49.65	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/10/07 23:50:01	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.76 F, Probe: 41.0 F, Light: 0 (11/10/07 23:50:01)	http://74.128.119.207/	11/10/07	23:50:01 EDT	SNITTER Reading	 49.76	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 00:00:05	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.00 F, Probe: 41.0 F, Light: 0 (11/11/07 00:00:05)	http://74.128.119.207/	11/11/07	00:00:05 EDT	SNITTER Reading	 50.00	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 00:10:11	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  52.70 F, Probe: 42.8 F, Light: 0 (11/11/07 00:10:11)	http://74.128.119.207/	11/11/07	00:10:11 EDT	SNITTER Reading	 52.70	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 00:20:17	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  53.36 F, Probe: 42.8 F, Light: 0 (11/11/07 00:20:17)	http://74.128.119.207/	11/11/07	00:20:17 EDT	SNITTER Reading	 53.36	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 00:30:25	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  53.60 F, Probe: 42.8 F, Light: 0 (11/11/07 00:30:25)	http://74.128.119.207/	11/11/07	00:30:25 EDT	SNITTER Reading	 53.60	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 00:40:29	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  55.16 F, Probe: 42.8 F, Light: 0 (11/11/07 00:40:29)	http://74.128.119.207/	11/11/07	00:40:29 EDT	SNITTER Reading	 55.16	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 00:50:18	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  53.60 F, Probe: 42.8 F, Light: 0 (11/11/07 00:50:18)	http://74.128.119.207/	11/11/07	00:50:18 EDT	SNITTER Reading	 53.60	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 01:00:26	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  54.37 F, Probe: 42.8 F, Light: 0 (11/11/07 01:00:26)	http://74.128.119.207/	11/11/07	01:00:26 EDT	SNITTER Reading	 54.37	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 01:10:37	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  55.50 F, Probe: 42.8 F, Light: 0 (11/11/07 01:10:37)	http://74.128.119.207/	11/11/07	01:10:37 EDT	SNITTER Reading	 55.50	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 01:20:35	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  53.02 F, Probe: 42.8 F, Light: 0 (11/11/07 01:20:35)	http://74.128.119.207/	11/11/07	01:20:35 EDT	SNITTER Reading	 53.02	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 01:30:42	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.90 F, Probe: 42.8 F, Light: 0 (11/11/07 01:30:42)	http://74.128.119.207/	11/11/07	01:30:42 EDT	SNITTER Reading	 51.90	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 01:40:13	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.00 F, Probe: 41.0 F, Light: 0 (11/11/07 01:40:13)	http://74.128.119.207/	11/11/07	01:40:13 EDT	SNITTER Reading	 51.00	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 01:50:18	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.45 F, Probe: 41.0 F, Light: 0 (11/11/07 01:50:18)	http://74.128.119.207/	11/11/07	01:50:18 EDT	SNITTER Reading	 50.45	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 02:00:22	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.21 F, Probe: 41.0 F, Light: 0 (11/11/07 02:00:22)	http://74.128.119.207/	11/11/07	02:00:22 EDT	SNITTER Reading	 50.21	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 02:10:26	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.32 F, Probe: 41.0 F, Light: 0 (11/11/07 02:10:26)	http://74.128.119.207/	11/11/07	02:10:26 EDT	SNITTER Reading	 50.32	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 02:20:30	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.45 F, Probe: 41.0 F, Light: 0 (11/11/07 02:20:30)	http://74.128.119.207/	11/11/07	02:20:30 EDT	SNITTER Reading	 51.45	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 02:30:01	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  54.05 F, Probe: 42.8 F, Light: 0 (11/11/07 02:30:01)	http://74.128.119.207/	11/11/07	02:30:01 EDT	SNITTER Reading	 54.05	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 02:40:09	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  53.70 F, Probe: 42.8 F, Light: 0 (11/11/07 02:40:09)	http://74.128.119.207/	11/11/07	02:40:09 EDT	SNITTER Reading	 53.70	42.8	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 02:50:15	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.45 F, Probe: 41.0 F, Light: 1 (11/11/07 02:50:15)	http://74.128.119.207/	11/11/07	02:50:15 EDT	SNITTER Reading	 51.45	41.0	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 03:00:22	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.80 F, Probe: 41.0 F, Light: 0 (11/11/07 03:00:22)	http://74.128.119.207/	11/11/07	03:00:22 EDT	SNITTER Reading	 51.80	41.0	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 03:10:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.66 F, Probe: 39.2 F, Light: 0 (11/11/07 03:10:27)	http://74.128.119.207/	11/11/07	03:10:27 EDT	SNITTER Reading	 50.66	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 03:20:33	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.45 F, Probe: 39.2 F, Light: 0 (11/11/07 03:20:33)	http://74.128.119.207/	11/11/07	03:20:33 EDT	SNITTER Reading	 51.45	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 03:30:02	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.76 F, Probe: 39.2 F, Light: 0 (11/11/07 03:30:02)	http://74.128.119.207/	11/11/07	03:30:02 EDT	SNITTER Reading	 49.76	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 03:40:05	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  48.65 F, Probe: 37.4 F, Light: 0 (11/11/07 03:40:05)	http://74.128.119.207/	11/11/07	03:40:05 EDT	SNITTER Reading	 48.65	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 03:50:07	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.20 F, Probe: 37.4 F, Light: 0 (11/11/07 03:50:07)	http://74.128.119.207/	11/11/07	03:50:07 EDT	SNITTER Reading	 49.20	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 04:00:10	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.21 F, Probe: 39.2 F, Light: 0 (11/11/07 04:00:10)	http://74.128.119.207/	11/11/07	04:00:10 EDT	SNITTER Reading	 50.21	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 04:10:14	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.87 F, Probe: 39.2 F, Light: 0 (11/11/07 04:10:14)	http://74.128.119.207/	11/11/07	04:10:14 EDT	SNITTER Reading	 49.87	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 04:20:18	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.90 F, Probe: 39.2 F, Light: 0 (11/11/07 04:20:18)	http://74.128.119.207/	11/11/07	04:20:18 EDT	SNITTER Reading	 50.90	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 04:30:23	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.66 F, Probe: 39.2 F, Light: 0 (11/11/07 04:30:23)	http://74.128.119.207/	11/11/07	04:30:23 EDT	SNITTER Reading	 50.66	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 04:40:27	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.00 F, Probe: 39.2 F, Light: 1 (11/11/07 04:40:27)	http://74.128.119.207/	11/11/07	04:40:27 EDT	SNITTER Reading	 51.00	39.2	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 04:50:31	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  51.00 F, Probe: 39.2 F, Light: 0 (11/11/07 04:50:31)	http://74.128.119.207/	11/11/07	04:50:31 EDT	SNITTER Reading	 51.00	39.2	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 05:00:35	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.65 F, Probe: 37.4 F, Light: 0 (11/11/07 05:00:35)	http://74.128.119.207/	11/11/07	05:00:35 EDT	SNITTER Reading	 49.65	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 05:10:02	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  48.07 F, Probe: 37.4 F, Light: 0 (11/11/07 05:10:02)	http://74.128.119.207/	11/11/07	05:10:02 EDT	SNITTER Reading	 48.07	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 05:20:03	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.96 F, Probe: 37.4 F, Light: 0 (11/11/07 05:20:03)	http://74.128.119.207/	11/11/07	05:20:03 EDT	SNITTER Reading	 47.96	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 05:30:05	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  49.55 F, Probe: 37.4 F, Light: 0 (11/11/07 05:30:05)	http://74.128.119.207/	11/11/07	05:30:05 EDT	SNITTER Reading	 49.55	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 05:40:07	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  48.75 F, Probe: 37.4 F, Light: 0 (11/11/07 05:40:07)	http://74.128.119.207/	11/11/07	05:40:07 EDT	SNITTER Reading	 48.75	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 05:50:44	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.75 F, Probe: 37.4 F, Light: 0 (11/11/07 05:50:44)	http://74.128.119.207/	11/11/07	05:50:44 EDT	SNITTER Reading	 47.75	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 06:00:09	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.85 F, Probe: 37.4 F, Light: 0 (11/11/07 06:00:09)	http://74.128.119.207/	11/11/07	06:00:09 EDT	SNITTER Reading	 46.85	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 06:10:08	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.50 F, Probe: 37.4 F, Light: 0 (11/11/07 06:10:08)	http://74.128.119.207/	11/11/07	06:10:08 EDT	SNITTER Reading	 46.50	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 06:20:08	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.17 F, Probe: 37.4 F, Light: 0 (11/11/07 06:20:08)	http://74.128.119.207/	11/11/07	06:20:08 EDT	SNITTER Reading	 47.17	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 06:30:08	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  47.06 F, Probe: 37.4 F, Light: 0 (11/11/07 06:30:08)	http://74.128.119.207/	11/11/07	06:30:08 EDT	SNITTER Reading	 47.06	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 07:29:30	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.61 F, Probe: 35.6 F, Light: 0 (11/11/07 07:29:30)	http://74.128.119.207/	11/11/07	07:29:30 EDT	SNITTER Reading	 46.61	35.6	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 07:38:54	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.85 F, Probe: 37.4 F, Light: 0 (11/11/07 07:38:54)	http://74.128.119.207/	11/11/07	07:38:54 EDT	SNITTER Reading	 46.85	37.4	0	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 07:49:28	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.50 F, Probe: 35.6 F, Light: 1 (11/11/07 07:49:28)	http://74.128.119.207/	11/11/07	07:49:28 EDT	SNITTER Reading	 46.50	35.6	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 07:58:52	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.85 F, Probe: 35.6 F, Light: 1 (11/11/07 07:58:52)	http://74.128.119.207/	11/11/07	07:58:52 EDT	SNITTER Reading	 46.85	35.6	1	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 08:09:26	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.50 F, Probe: 35.6 F, Light: 5 (11/11/07 08:09:26)	http://74.128.119.207/	11/11/07	08:09:26 EDT	SNITTER Reading	 46.50	35.6	5	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 08:19:25	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  46.40 F, Probe: 35.6 F, Light: 23 (11/11/07 08:19:25)	http://74.128.119.207/	11/11/07	08:19:25 EDT	SNITTER Reading	 46.40	35.6	23	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 08:29:25	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.10 F, Probe: 37.4 F, Light: 55 (11/11/07 08:29:25)	http://74.128.119.207/	11/11/07	08:29:25 EDT	SNITTER Reading	 50.10	37.4	55	
SNITTERNODE001	SNITTER Sensor Node	This is the reportings from the SNITTER Sensor Node 001.	en-us	11/11/07 08:39:28	5	http://74.128.119.207	SNITTERNODE001 -  Temp:  50.21 F, Probe: 37.4 F, Light: 121 (11/11/07 08:39:28)	http://74.128.119.207/	11/11/07	08:39:28 EDT	SNITTER Reading	 50.21	37.4	121	
